id,job_id,benefit_name
29393,9144,Transportation Allowance
29394,17828,Remote Work
29395,10258,Transportation Allowance
29396,1557,Paternity Leave
29397,3757,Career Coaching
29398,15348,Maternity Leave
29399,14848,Free Meals
29400,13594,Tuition Reimbursement
29401,10528,Paternity Leave
29402,7992,Wellness Program
29403,7729,Dental Insurance
29404,6619,Mental Health Support
29405,15087,Dental Insurance
29406,14678,Wellness Program
29407,13753,Free Meals
29408,12381,Paid Time Off
29409,12765,Mental Health Support
29410,9006,Wellness Program
29411,10423,Flexible Hours
29412,7225,Free Parking
29413,9770,Laptop Provided
29414,15214,Career Coaching
29415,2069,Laptop Provided
29416,16862,Stock Options
29417,3467,Mental Health Support
29418,16465,Employee Discounts
29419,19455,Professional Development
29420,11169,Professional Development
29421,5104,Free Meals
29422,16312,Wellness Program
29423,8557,Free Meals
29424,8205,Maternity Leave
29425,8564,Laptop Provided
29426,12719,Transportation Allowance
29427,18518,Remote Work
29428,18356,Wellness Program
29429,13729,Health Insurance
29430,10423,Professional Development
29431,1840,Maternity Leave
29432,17671,Gym Membership
29433,4785,Paid Time Off
29434,1379,Remote Work
29435,11816,Free Parking
29436,1060,Stock Options
29437,4742,Transportation Allowance
29438,675,Tuition Reimbursement
29439,3959,Free Parking
29440,17990,Phone Allowance
29441,17858,Employee Discounts
29442,544,Paid Time Off
29443,5983,Free Meals
29444,13189,Paternity Leave
29445,17896,Maternity Leave
29446,9616,Free Meals
29447,229,Employee Discounts
29448,10030,Tuition Reimbursement
29449,10439,Childcare
29450,10589,Maternity Leave
29451,2403,Free Meals
29452,14218,Dental Insurance
29453,2811,Mental Health Support
29454,8074,Maternity Leave
29455,10633,Life Insurance
29456,5784,Tuition Reimbursement
29457,14564,Flexible Hours
29458,17950,Career Coaching
29459,16485,Vision Insurance
29460,15338,Health Insurance
29461,6340,Vision Insurance
29462,10329,Remote Work
29463,9219,Tuition Reimbursement
29464,18277,Phone Allowance
29465,15668,Mental Health Support
29466,12659,Life Insurance
29467,13740,Laptop Provided
29468,7117,Phone Allowance
29469,5306,Flexible Hours
29470,13995,Gym Membership
29471,19265,Childcare
29472,14519,Employee Discounts
29473,18927,Free Meals
29474,17871,Paid Time Off
29475,18751,Phone Allowance
29476,15364,Stock Options
29477,1492,Vision Insurance
29478,5735,Employee Discounts
29479,4033,Career Coaching
29480,2198,Tuition Reimbursement
29481,11772,Paid Time Off
29482,3968,Maternity Leave
29483,10786,Stock Options
29484,8309,Life Insurance
29485,11565,Flexible Hours
29486,5266,Health Insurance
29487,7566,Phone Allowance
29488,13484,Vision Insurance
29489,14581,Maternity Leave
29490,9673,Life Insurance
29491,7292,401k
29492,15416,Paternity Leave
29493,3928,Employee Discounts
29494,4372,Professional Development
29495,6016,Remote Work
29496,19486,Free Meals
29497,18117,Phone Allowance
29498,4332,Mental Health Support
29499,1043,Life Insurance
29500,17387,Life Insurance
29501,1035,Professional Development
29502,12094,Paid Time Off
29503,3672,Health Insurance
29504,9798,401k
29505,19605,Vision Insurance
29506,18957,Maternity Leave
29507,14229,Vision Insurance
29508,78,Health Insurance
29509,14360,Transportation Allowance
29510,9469,Free Meals
29511,9290,Free Parking
29512,11791,Free Parking
29513,11105,Gym Membership
29514,3099,Paid Time Off
29515,17523,Maternity Leave
29516,15660,Transportation Allowance
29517,18854,Remote Work
29518,12703,Laptop Provided
29519,3385,Career Coaching
29520,19937,Phone Allowance
29521,866,Laptop Provided
29522,15066,Career Coaching
29523,3870,Mental Health Support
29524,11012,Paternity Leave
29525,5838,Laptop Provided
29526,7845,Free Parking
29527,14501,Gym Membership
29528,17230,Mental Health Support
29529,9598,Transportation Allowance
29530,10537,Flexible Hours
29531,12205,Paternity Leave
29532,19319,Flexible Hours
29533,1397,Maternity Leave
29534,9610,Phone Allowance
29535,11828,Tuition Reimbursement
29536,1558,Phone Allowance
29537,9219,Paid Time Off
29538,1464,Life Insurance
29539,432,Wellness Program
29540,8958,Gym Membership
29541,15245,Vision Insurance
29542,6451,Wellness Program
29543,7495,Paid Time Off
29544,11890,Professional Development
29545,2395,Free Parking
29546,16502,Life Insurance
29547,8328,Remote Work
29548,5720,Dental Insurance
29549,19889,Career Coaching
29550,16752,Mental Health Support
29551,15373,Free Meals
29552,9832,Paid Time Off
29553,11657,Mental Health Support
29554,9300,Life Insurance
29555,10522,Professional Development
29556,9026,Professional Development
29557,10188,Transportation Allowance
29558,18102,Maternity Leave
29559,3165,Dental Insurance
29560,10624,Maternity Leave
29561,3731,Laptop Provided
29562,8345,Free Meals
29563,10422,Free Meals
29564,13551,Free Parking
29565,13658,Phone Allowance
29566,6389,Dental Insurance
29567,2013,Career Coaching
29568,4274,Phone Allowance
29569,10973,Free Parking
29570,11768,Tuition Reimbursement
29571,18309,Laptop Provided
29572,17635,Free Meals
29573,18793,Maternity Leave
29574,195,Paid Time Off
29575,1019,Vision Insurance
29576,8539,Wellness Program
29577,18846,Flexible Hours
29578,3433,Life Insurance
29579,14181,Stock Options
29580,18229,401k
29581,18504,Childcare
29582,10064,Employee Discounts
29583,7816,Gym Membership
29584,5796,Stock Options
29585,18557,Career Coaching
29586,898,Paternity Leave
29587,4166,Dental Insurance
29588,11096,Paid Time Off
29589,12571,Paid Time Off
29590,5659,Dental Insurance
29591,5271,Professional Development
29592,13559,Professional Development
29593,9999,Paid Time Off
29594,6749,Life Insurance
29595,18259,Career Coaching
29596,4097,Career Coaching
29597,1364,Free Meals
29598,12209,Flexible Hours
29599,4868,Transportation Allowance
29600,78,Dental Insurance
29601,10475,Maternity Leave
29602,6,Childcare
29603,3191,Paternity Leave
29604,13927,Free Parking
29605,17637,Life Insurance
29606,18392,Free Meals
29607,3641,Free Meals
29608,18023,Wellness Program
29609,858,Stock Options
29610,4135,Vision Insurance
29611,364,Gym Membership
29612,1655,Paid Time Off
29613,19710,Free Parking
29614,16171,Childcare
29615,3966,Dental Insurance
29616,12001,Maternity Leave
29617,8178,Paternity Leave
29618,14204,Childcare
29619,14367,Wellness Program
29620,5054,Tuition Reimbursement
29621,13025,Stock Options
29622,9214,Free Meals
29623,5773,Free Meals
29624,15150,Employee Discounts
29625,8737,Remote Work
29626,12635,Paid Time Off
29627,2283,Life Insurance
29628,9861,Dental Insurance
29629,2351,Flexible Hours
29630,11983,Dental Insurance
29631,3611,Childcare
29632,1385,Wellness Program
29633,14532,Mental Health Support
29634,10557,Remote Work
29635,8397,Tuition Reimbursement
29636,3980,Mental Health Support
29637,354,Gym Membership
29638,10912,Free Parking
29639,15398,Maternity Leave
29640,10696,Professional Development
29641,12425,Health Insurance
29642,15587,Phone Allowance
29643,10644,Tuition Reimbursement
29644,10159,Free Meals
29645,3403,Employee Discounts
29646,7278,Mental Health Support
29647,7725,Professional Development
29648,12752,Phone Allowance
29649,11525,Mental Health Support
29650,17432,Transportation Allowance
29651,12854,Professional Development
29652,9684,Dental Insurance
29653,10460,Flexible Hours
29654,8823,Free Meals
29655,9170,Health Insurance
29656,17851,Tuition Reimbursement
29657,10148,Free Meals
29658,7123,Professional Development
29659,9791,Free Parking
29660,7130,Childcare
29661,8375,Maternity Leave
29662,1901,Dental Insurance
29663,13371,Paid Time Off
29664,1318,Transportation Allowance
29665,10651,Life Insurance
29666,9999,Transportation Allowance
29667,16047,Remote Work
29668,4275,Health Insurance
29669,3771,Free Meals
29670,4964,Mental Health Support
29671,9939,Professional Development
29672,19571,Stock Options
29673,13204,Flexible Hours
29674,12545,Gym Membership
29675,6337,Mental Health Support
29676,5800,Paid Time Off
29677,5352,Stock Options
29678,345,Dental Insurance
29679,4627,Maternity Leave
29680,6815,Phone Allowance
29681,9260,Laptop Provided
29682,3767,Dental Insurance
29683,4783,401k
29684,17718,Stock Options
29685,6394,Transportation Allowance
29686,12944,Childcare
29687,10844,Life Insurance
29688,14995,Childcare
29689,1179,Employee Discounts
29690,19612,Transportation Allowance
29691,8635,Paternity Leave
29692,7192,Flexible Hours
29693,10188,Wellness Program
29694,15690,Maternity Leave
29695,19673,Paternity Leave
29696,19204,Remote Work
29697,13300,401k
29698,10407,Paid Time Off
29699,17392,Free Meals
29700,4555,Life Insurance
29701,18687,Laptop Provided
29702,11154,Transportation Allowance
29703,14203,Employee Discounts
29704,936,Career Coaching
29705,16626,Paternity Leave
29706,13214,Tuition Reimbursement
29707,18671,Phone Allowance
29708,6711,Laptop Provided
29709,785,Professional Development
29710,7078,Phone Allowance
29711,14880,Stock Options
29712,2258,Maternity Leave
29713,19681,Maternity Leave
29714,10609,Life Insurance
29715,9406,Childcare
29716,3972,Career Coaching
29717,17375,Transportation Allowance
29718,19114,Childcare
29719,9828,Free Meals
29720,11289,Health Insurance
29721,7706,Paid Time Off
29722,4892,401k
29723,10962,401k
29724,2446,Remote Work
29725,187,Employee Discounts
29726,3239,Career Coaching
29727,9545,Paid Time Off
29728,9381,Gym Membership
29729,745,401k
29730,15158,Health Insurance
29731,3965,Childcare
29732,6531,Wellness Program
29733,10201,Professional Development
29734,9225,Career Coaching
29735,15247,Laptop Provided
29736,19407,Gym Membership
29737,19106,Transportation Allowance
29738,2914,Mental Health Support
29739,6575,Free Parking
29740,19899,Paid Time Off
29741,4632,Employee Discounts
29742,18308,Free Parking
29743,17580,Paternity Leave
29744,2383,Vision Insurance
29745,6992,Vision Insurance
29746,12989,Mental Health Support
29747,14475,Dental Insurance
29748,2022,Career Coaching
29749,5412,Wellness Program
29750,9468,Vision Insurance
29751,5151,Dental Insurance
29752,6836,Gym Membership
29753,15777,Childcare
29754,13011,Tuition Reimbursement
29755,4509,Vision Insurance
29756,2462,Paternity Leave
29757,5026,Transportation Allowance
29758,2469,Paternity Leave
29759,10916,Mental Health Support
29760,3491,Laptop Provided
29761,18980,Stock Options
29762,4636,Phone Allowance
29763,3137,Professional Development
29764,17394,Free Parking
29765,10612,Paid Time Off
29766,12282,Life Insurance
29767,1404,Free Meals
29768,3641,Transportation Allowance
29769,16971,Gym Membership
29770,7201,Flexible Hours
29771,4311,Remote Work
29772,18474,Career Coaching
29773,7967,Flexible Hours
29774,2641,Paternity Leave
29775,6594,Transportation Allowance
29776,3274,Mental Health Support
29777,19240,Career Coaching
29778,13718,Maternity Leave
29779,12793,401k
29780,16233,Paid Time Off
29781,18077,Remote Work
29782,13802,Dental Insurance
29783,14528,Dental Insurance
29784,4934,Phone Allowance
29785,14232,Professional Development
29786,9537,Transportation Allowance
29787,3103,Gym Membership
29788,9300,Phone Allowance
29789,19500,Laptop Provided
29790,3822,Flexible Hours
29791,72,Gym Membership
29792,14743,401k
29793,5199,Laptop Provided
29794,16632,401k
29795,796,Career Coaching
29796,16469,Flexible Hours
29797,18890,Mental Health Support
29798,1360,Remote Work
29799,7068,Paternity Leave
29800,10647,Laptop Provided
29801,9213,Tuition Reimbursement
29802,14001,Paid Time Off
29803,18755,Maternity Leave
29804,14790,Employee Discounts
29805,5533,Dental Insurance
29806,19891,Career Coaching
29807,15492,Health Insurance
29808,10783,Professional Development
29809,5651,Mental Health Support
29810,832,Transportation Allowance
29811,11319,Flexible Hours
29812,11752,Laptop Provided
29813,10247,Life Insurance
29814,470,Maternity Leave
29815,305,Transportation Allowance
29816,9390,Flexible Hours
29817,3472,Vision Insurance
29818,18176,Transportation Allowance
29819,13837,Dental Insurance
29820,2358,Tuition Reimbursement
29821,7086,Employee Discounts
29822,8291,Remote Work
29823,10826,Professional Development
29824,14489,Phone Allowance
29825,1809,Free Meals
29826,2259,Mental Health Support
29827,273,Phone Allowance
29828,4003,Childcare
29829,15840,Childcare
29830,10871,Wellness Program
29831,18811,Paternity Leave
29832,9789,Vision Insurance
29833,14281,Maternity Leave
29834,6856,Life Insurance
29835,1578,Tuition Reimbursement
29836,11356,Laptop Provided
29837,9931,401k
29838,8057,Life Insurance
29839,14106,Tuition Reimbursement
29840,4638,Paid Time Off
29841,10952,Remote Work
29842,18172,Laptop Provided
29843,1289,Paternity Leave
29844,9652,Free Parking
29845,19389,Paternity Leave
29846,18376,Tuition Reimbursement
29847,6403,Vision Insurance
29848,6927,Mental Health Support
29849,6808,Remote Work
29850,13392,Remote Work
29851,12681,Laptop Provided
29852,11522,Phone Allowance
29853,3580,Flexible Hours
29854,12791,Free Meals
29855,7440,Free Meals
29856,15246,Flexible Hours
29857,17409,Paid Time Off
29858,14513,Vision Insurance
29859,14516,Vision Insurance
29860,13234,Free Meals
29861,17853,Career Coaching
29862,1344,Vision Insurance
29863,18162,Employee Discounts
29864,10361,Employee Discounts
29865,14166,Stock Options
29866,14754,Gym Membership
29867,10258,Remote Work
29868,3645,Career Coaching
29869,18281,Mental Health Support
29870,9767,Gym Membership
29871,12212,Career Coaching
29872,12558,Flexible Hours
29873,2372,Free Meals
29874,6925,Dental Insurance
29875,5829,Paternity Leave
29876,2208,Free Parking
29877,16620,401k
29878,9363,Laptop Provided
29879,14241,Vision Insurance
29880,12396,Paternity Leave
29881,9830,Employee Discounts
29882,10793,401k
29883,8983,Maternity Leave
29884,16803,Paid Time Off
29885,17358,Remote Work
29886,9565,Free Meals
29887,6865,Dental Insurance
29888,14825,Dental Insurance
29889,8596,Flexible Hours
29890,9818,Maternity Leave
29891,18137,Phone Allowance
29892,15591,Free Parking
29893,6666,Transportation Allowance
29894,3410,Mental Health Support
29895,18384,Vision Insurance
29896,10407,Childcare
29897,2597,Maternity Leave
29898,2159,Tuition Reimbursement
29899,17124,Paternity Leave
29900,7442,401k
29901,5684,Tuition Reimbursement
29902,2578,Tuition Reimbursement
29903,5747,Flexible Hours
29904,1872,Wellness Program
29905,16690,Paternity Leave
29906,3834,Phone Allowance
29907,5414,Childcare
29908,5620,Employee Discounts
29909,17032,Free Meals
29910,1265,Stock Options
29911,4969,Phone Allowance
29912,18207,Tuition Reimbursement
29913,10956,Mental Health Support
29914,4781,401k
29915,7762,Dental Insurance
29916,16985,Vision Insurance
29917,9961,Mental Health Support
29918,16872,Free Parking
29919,16315,Childcare
29920,4664,Paternity Leave
29921,4703,Transportation Allowance
29922,10075,Laptop Provided
29923,18396,Life Insurance
29924,13598,Career Coaching
29925,9888,Paid Time Off
29926,19261,Career Coaching
29927,10732,Vision Insurance
29928,8787,Gym Membership
29929,17443,Professional Development
29930,14687,Employee Discounts
29931,17847,Free Parking
29932,18204,Transportation Allowance
29933,15122,Free Meals
29934,5707,Career Coaching
29935,7243,Free Parking
29936,19304,Paid Time Off
29937,18271,Stock Options
29938,19983,Remote Work
29939,4659,Free Parking
29940,19363,Phone Allowance
29941,4061,Free Meals
29942,16588,Maternity Leave
29943,9073,Stock Options
29944,1550,Dental Insurance
29945,14968,Maternity Leave
29946,1242,Paid Time Off
29947,405,Flexible Hours
29948,17365,Remote Work
29949,8977,Remote Work
29950,11356,Vision Insurance
29951,7746,Stock Options
29952,18876,Laptop Provided
29953,18886,Free Parking
29954,6539,Wellness Program
29955,10242,Wellness Program
29956,19512,Gym Membership
29957,16124,Professional Development
29958,8630,Free Parking
29959,3610,401k
29960,17332,Vision Insurance
29961,8478,Stock Options
29962,9733,Professional Development
29963,13367,Professional Development
29964,4593,Transportation Allowance
29965,9383,Employee Discounts
29966,15120,Laptop Provided
29967,2271,Paid Time Off
29968,4781,Tuition Reimbursement
