id,company_id,review_title,review_rating,review_date
17121,1900,Great place to work,4.3,2023-02-12 14:08:53
17122,1688,Flexible working hours,1.1,2025-05-06 14:08:53
17123,1451,Remote-friendly,2.2,2025-03-24 14:08:53
17124,367,Supportive team,4.7,2025-02-01 14:08:53
17125,1851,Supportive team,3.4,2025-06-14 14:08:53
17126,857,Innovative environment,4.5,2023-08-23 14:08:53
17127,1600,Toxic workplace,3.4,2023-10-31 14:08:53
17128,713,Career growth opportunities,4.7,2024-06-14 14:08:53
17129,1607,Flexible working hours,3.6,2022-12-01 14:08:53
17130,952,Supportive team,2.1,2024-10-05 14:08:53
17131,544,Great place to work,3.7,2023-10-08 14:08:53
17132,968,High stress environment,4.8,2025-09-18 14:08:53
17133,593,Limited growth,1.1,2025-01-04 14:08:53
17134,45,Fast-paced environment,4.6,2023-11-20 14:08:53
17135,1995,Strong leadership,2.1,2024-09-01 14:08:53
17136,628,Good work-life balance,4.4,2025-06-25 14:08:53
17137,1923,Limited growth,3.3,2025-05-04 14:08:53
17138,1883,Strong leadership,1.3,2024-01-24 14:08:53
17139,1623,Great place to work,3.8,2025-03-09 14:08:53
17140,508,Learning opportunities,3.2,2024-08-21 14:08:53
17141,1070,Learning opportunities,1.3,2023-05-27 14:08:53
17142,728,High stress environment,2.4,2024-05-07 14:08:53
17143,1407,Amazing company culture,2.9,2024-01-31 14:08:53
17144,1451,Good work-life balance,4.4,2022-12-11 14:08:53
17145,1487,Strong leadership,1.3,2024-12-31 14:08:53
17146,404,Toxic workplace,4.4,2024-06-01 14:08:53
17147,122,Competitive salary,1.7,2025-05-09 14:08:53
17148,1186,Underpaid position,1.3,2023-11-13 14:08:53
17149,1589,Fast-paced environment,5.0,2024-10-20 14:08:53
17150,1423,Innovative environment,4.9,2023-09-13 14:08:53
17151,220,High stress environment,3.6,2024-07-17 14:08:53
17152,140,Toxic workplace,3.9,2023-05-04 14:08:53
17153,790,Amazing colleagues,3.7,2024-05-18 14:08:53
17154,102,Flexible working hours,3.1,2024-04-24 14:08:53
17155,1418,Remote-friendly,1.4,2024-04-06 14:08:53
17156,1616,Strong leadership,2.2,2022-11-26 14:08:53
17157,1210,Competitive salary,2.9,2024-01-11 14:08:53
17158,1062,High stress environment,3.1,2023-11-30 14:08:53
17159,1537,Innovative environment,3.7,2025-10-05 14:08:53
17160,1773,Toxic workplace,4.8,2024-03-16 14:08:53
17161,403,Underpaid position,4.0,2023-03-17 14:08:53
17162,1274,Great place to work,3.5,2025-08-29 14:08:53
17163,407,Challenging projects,3.9,2023-08-26 14:08:53
17164,1185,Learning opportunities,2.2,2025-08-03 14:08:53
17165,1025,Good work-life balance,2.0,2023-01-20 14:08:53
17166,1990,Limited growth,3.4,2025-06-24 14:08:53
17167,1215,Fast-paced environment,4.3,2024-10-22 14:08:53
17168,1077,Challenging projects,2.1,2025-03-10 14:08:53
17169,1160,Limited growth,2.3,2025-04-21 14:08:53
17170,1627,Amazing company culture,3.3,2024-03-06 14:08:53
17171,132,Fast-paced environment,1.6,2024-12-14 14:08:53
17172,451,Great place to work,2.6,2023-06-29 14:08:53
17173,116,Competitive salary,3.6,2025-08-11 14:08:53
17174,420,Strong leadership,2.2,2023-02-12 14:08:53
17175,1997,High stress environment,3.1,2023-11-04 14:08:53
17176,1864,Good work-life balance,4.6,2023-03-23 14:08:53
17177,1737,Toxic workplace,2.2,2024-01-13 14:08:53
17178,655,Competitive salary,2.3,2025-06-19 14:08:53
17179,130,Underpaid position,4.3,2022-12-20 14:08:53
17180,1963,Fast-paced environment,1.9,2022-11-20 14:08:53
17181,736,High stress environment,4.9,2025-02-17 14:08:53
17182,1892,Good work-life balance,2.2,2023-03-19 14:08:53
17183,1949,Amazing colleagues,2.5,2025-08-19 14:08:53
17184,105,Flexible working hours,5.0,2025-09-28 14:08:53
17185,1156,Flexible working hours,2.7,2024-08-27 14:08:53
17186,193,Remote-friendly,4.4,2023-06-13 14:08:53
17187,915,Limited growth,2.4,2023-07-30 14:08:53
17188,247,Supportive team,4.0,2025-06-08 14:08:53
17189,1602,Great place to work,2.7,2023-11-07 14:08:53
17190,1957,Good work-life balance,3.9,2024-04-04 14:08:53
17191,169,Innovative environment,3.7,2023-04-27 14:08:53
17192,1836,Good work-life balance,1.2,2025-07-27 14:08:53
17193,1431,Great place to work,3.1,2025-02-22 14:08:53
17194,1547,Excellent benefits,4.4,2024-01-23 14:08:53
17195,298,Career growth opportunities,2.1,2025-02-15 14:08:53
17196,1224,Challenging projects,2.5,2022-11-24 14:08:53
17197,786,Supportive team,4.2,2024-10-04 14:08:53
17198,555,Toxic workplace,4.8,2025-03-06 14:08:53
17199,1342,Strong leadership,2.0,2024-05-18 14:08:53
17200,1750,Competitive salary,3.5,2025-05-23 14:08:53
17201,1338,Good work-life balance,2.8,2025-09-23 14:08:53
17202,1447,Strong leadership,4.9,2022-11-24 14:08:53
17203,1492,Great place to work,3.5,2023-12-10 14:08:53
17204,1459,Remote-friendly,1.8,2022-12-25 14:08:53
17205,265,Flexible working hours,4.6,2025-01-30 14:08:53
17206,1963,Excellent benefits,1.6,2024-10-15 14:08:53
17207,600,Challenging projects,2.0,2024-05-31 14:08:53
17208,898,Remote-friendly,3.4,2025-08-02 14:08:53
17209,1178,Toxic workplace,2.1,2025-06-21 14:08:53
17210,813,Fast-paced environment,4.0,2022-11-27 14:08:53
17211,1166,Fast-paced environment,2.5,2023-04-14 14:08:53
17212,538,Poor management,2.9,2025-03-20 14:08:53
17213,1046,Good work-life balance,2.5,2025-08-28 14:08:53
17214,1381,Flexible working hours,3.9,2024-01-17 14:08:53
17215,690,Limited growth,1.8,2025-03-08 14:08:53
17216,561,Career growth opportunities,1.9,2025-01-30 14:08:53
17217,1650,Underpaid position,4.7,2023-07-28 14:08:53
17218,72,Competitive salary,4.1,2023-03-20 14:08:53
17219,836,High stress environment,1.5,2023-11-28 14:08:53
17220,1208,Strong leadership,1.6,2023-12-26 14:08:53
17221,736,Amazing company culture,3.1,2024-03-26 14:08:53
17222,6,Supportive team,2.4,2025-02-03 14:08:53
17223,1451,Career growth opportunities,4.8,2023-08-16 14:08:53
17224,54,Toxic workplace,3.4,2024-10-07 14:08:53
17225,1278,Underpaid position,4.8,2023-03-19 14:08:53
17226,1700,Good work-life balance,4.0,2023-01-11 14:08:53
17227,862,Fast-paced environment,3.7,2024-10-13 14:08:53
17228,1244,Career growth opportunities,3.1,2025-03-18 14:08:53
17229,1150,Amazing colleagues,2.6,2023-08-10 14:08:53
17230,965,Underpaid position,1.6,2025-06-29 14:08:53
17231,1488,Competitive salary,4.1,2023-06-10 14:08:53
17232,1841,High stress environment,4.2,2023-05-11 14:08:53
17233,874,Challenging projects,4.6,2024-11-08 14:08:53
17234,1274,Toxic workplace,3.0,2024-06-22 14:08:53
17235,1706,Flexible working hours,2.0,2024-10-19 14:08:53
17236,884,Remote-friendly,3.0,2023-08-22 14:08:53
17237,239,Limited growth,2.8,2023-05-30 14:08:53
17238,519,Fast-paced environment,3.1,2024-04-24 14:08:53
17239,204,Supportive team,2.8,2024-01-15 14:08:53
17240,132,Innovative environment,2.7,2023-07-13 14:08:53
17241,323,Challenging projects,3.0,2025-08-16 14:08:53
17242,379,Flexible working hours,4.8,2025-02-11 14:08:53
17243,1177,Toxic workplace,4.9,2025-11-14 14:08:53
17244,134,Competitive salary,4.2,2024-01-09 14:08:53
17245,1736,Poor management,1.4,2023-12-31 14:08:53
17246,870,Excellent benefits,3.7,2025-06-19 14:08:53
17247,1218,Great place to work,2.7,2023-08-03 14:08:53
17248,1276,Career growth opportunities,3.4,2025-02-21 14:08:53
17249,1906,Good work-life balance,1.0,2022-12-05 14:08:53
17250,1366,Learning opportunities,1.1,2024-02-29 14:08:53
17251,889,High stress environment,3.5,2023-08-03 14:08:53
17252,268,Innovative environment,3.2,2023-12-30 14:08:53
17253,395,Learning opportunities,2.8,2024-10-26 14:08:53
17254,1306,Poor management,3.5,2024-04-05 14:08:53
17255,1774,Strong leadership,1.5,2024-02-07 14:08:53
17256,1717,Amazing colleagues,1.4,2024-12-17 14:08:53
17257,1697,Competitive salary,1.2,2024-07-31 14:08:53
17258,1731,Strong leadership,1.3,2024-06-24 14:08:53
17259,1529,Limited growth,3.5,2024-05-21 14:08:53
17260,1439,Toxic workplace,4.4,2025-06-26 14:08:53
17261,1955,Limited growth,2.0,2024-12-22 14:08:53
17262,991,Competitive salary,1.9,2024-09-28 14:08:53
17263,1730,Flexible working hours,4.4,2024-07-08 14:08:53
17264,207,Career growth opportunities,3.0,2024-08-29 14:08:53
17265,1062,Great place to work,3.1,2024-05-09 14:08:53
17266,972,Great place to work,4.2,2025-06-24 14:08:53
17267,334,Competitive salary,4.6,2024-06-15 14:08:53
17268,1932,Remote-friendly,1.9,2023-02-24 14:08:53
17269,427,Limited growth,3.0,2023-05-22 14:08:53
17270,255,Limited growth,3.8,2023-10-25 14:08:53
17271,1442,Fast-paced environment,1.3,2024-12-14 14:08:53
17272,480,Great place to work,2.5,2024-11-21 14:08:53
17273,1554,Strong leadership,3.3,2025-06-20 14:08:53
17274,936,Strong leadership,3.0,2024-03-17 14:08:53
17275,260,Career growth opportunities,3.3,2024-02-09 14:08:53
17276,713,Flexible working hours,1.7,2023-01-02 14:08:53
17277,1293,Toxic workplace,4.6,2025-04-18 14:08:53
17278,580,Good work-life balance,1.0,2024-09-12 14:08:53
17279,668,Underpaid position,4.3,2024-04-21 14:08:53
17280,79,Strong leadership,3.3,2023-05-18 14:08:53
17281,1287,Learning opportunities,1.1,2023-03-13 14:08:53
17282,959,Flexible working hours,1.7,2024-04-16 14:08:53
17283,110,Flexible working hours,3.9,2025-04-28 14:08:53
17284,491,Toxic workplace,3.7,2023-05-25 14:08:53
17285,112,Toxic workplace,4.8,2025-03-01 14:08:53
17286,1710,High stress environment,3.1,2024-06-24 14:08:53
17287,1082,Excellent benefits,4.9,2023-01-09 14:08:53
17288,727,Remote-friendly,4.3,2025-05-25 14:08:53
17289,948,Remote-friendly,2.9,2025-11-07 14:08:53
17290,1556,Underpaid position,4.7,2024-02-03 14:08:53
17291,1332,Limited growth,3.4,2023-04-01 14:08:53
17292,322,Challenging projects,4.6,2024-12-11 14:08:53
17293,416,Strong leadership,4.5,2023-01-19 14:08:53
17294,445,Toxic workplace,2.6,2024-08-16 14:08:53
17295,1479,Challenging projects,1.7,2024-10-12 14:08:53
17296,1163,Toxic workplace,3.6,2025-05-01 14:08:53
17297,562,Innovative environment,3.3,2023-03-29 14:08:53
17298,1956,Excellent benefits,2.3,2024-01-23 14:08:53
17299,1935,Underpaid position,3.4,2023-07-01 14:08:53
17300,70,Poor management,1.1,2024-07-21 14:08:53
17301,1941,Career growth opportunities,1.4,2024-10-20 14:08:53
17302,976,Fast-paced environment,1.8,2023-04-09 14:08:53
17303,770,Strong leadership,4.5,2022-12-24 14:08:53
17304,1528,Strong leadership,4.9,2025-04-20 14:08:53
17305,435,Underpaid position,4.8,2024-05-22 14:08:53
17306,988,Strong leadership,3.3,2023-07-09 14:08:53
17307,978,Challenging projects,1.4,2023-03-28 14:08:53
17308,632,Limited growth,4.4,2023-12-04 14:08:53
17309,177,Great place to work,2.3,2023-04-29 14:08:53
17310,1136,Supportive team,4.8,2023-12-25 14:08:53
17311,1194,Learning opportunities,2.4,2023-03-15 14:08:53
17312,395,Limited growth,2.3,2023-03-27 14:08:53
17313,184,Amazing colleagues,4.6,2025-06-04 14:08:53
17314,1711,Challenging projects,4.3,2024-08-06 14:08:53
17315,24,Great place to work,4.0,2024-09-28 14:08:53
17316,566,Limited growth,4.1,2023-12-11 14:08:53
17317,1846,Challenging projects,3.5,2025-07-19 14:08:53
17318,749,Poor management,2.9,2023-02-19 14:08:53
17319,947,Strong leadership,4.4,2024-09-16 14:08:53
17320,1059,Remote-friendly,5.0,2024-06-21 14:08:53
17321,626,Poor management,2.6,2023-09-20 14:08:53
17322,277,Flexible working hours,4.7,2023-02-12 14:08:53
17323,1799,Innovative environment,3.3,2025-04-03 14:08:53
17324,784,High stress environment,4.7,2024-08-20 14:08:53
17325,1208,Learning opportunities,1.8,2025-09-06 14:08:53
17326,189,Flexible working hours,3.1,2023-03-20 14:08:53
17327,823,Strong leadership,2.3,2023-06-01 14:08:53
17328,1187,Excellent benefits,1.8,2025-05-12 14:08:53
17329,655,Fast-paced environment,1.7,2025-09-30 14:08:53
17330,1777,Amazing company culture,2.0,2023-02-01 14:08:53
17331,14,Excellent benefits,3.8,2024-06-12 14:08:53
17332,1171,Amazing colleagues,3.8,2024-03-08 14:08:53
17333,797,Innovative environment,1.1,2023-03-20 14:08:53
17334,971,Career growth opportunities,1.2,2024-05-17 14:08:53
17335,1023,Remote-friendly,3.1,2023-07-04 14:08:53
17336,927,Innovative environment,2.5,2023-06-07 14:08:53
17337,282,Good work-life balance,1.2,2025-10-17 14:08:53
17338,886,Learning opportunities,4.0,2023-08-28 14:08:53
17339,1522,Poor management,3.0,2023-11-10 14:08:53
17340,113,Limited growth,4.0,2023-03-30 14:08:53
17341,624,Career growth opportunities,1.6,2025-01-17 14:08:53
17342,1389,Great place to work,1.1,2024-04-06 14:08:53
17343,1631,Great place to work,2.0,2024-07-21 14:08:53
17344,1723,Toxic workplace,4.7,2025-08-22 14:08:53
17345,187,High stress environment,2.7,2025-01-23 14:08:53
17346,1597,Learning opportunities,4.2,2024-03-04 14:08:53
17347,931,Limited growth,1.4,2022-12-15 14:08:53
17348,1028,Fast-paced environment,3.4,2025-06-04 14:08:53
17349,1028,Amazing company culture,2.5,2024-03-31 14:08:53
17350,1749,Underpaid position,2.0,2023-06-11 14:08:53
17351,1505,Remote-friendly,2.7,2025-11-01 14:08:53
17352,1862,Limited growth,3.7,2023-01-03 14:08:53
17353,939,Learning opportunities,4.3,2025-06-11 14:08:53
17354,550,Good work-life balance,1.2,2023-12-29 14:08:53
17355,336,Challenging projects,1.7,2025-11-03 14:08:53
17356,993,Excellent benefits,1.2,2024-12-20 14:08:53
17357,623,Challenging projects,4.8,2023-10-10 14:08:53
17358,1423,Good work-life balance,4.8,2023-05-15 14:08:53
17359,599,Competitive salary,3.3,2025-05-21 14:08:53
17360,1848,Toxic workplace,4.7,2023-12-27 14:08:53
17361,1261,Amazing colleagues,3.4,2023-06-12 14:08:53
17362,263,Excellent benefits,1.9,2025-03-03 14:08:53
17363,142,Great place to work,1.3,2024-06-18 14:08:53
17364,180,Amazing company culture,3.7,2024-07-19 14:08:53
17365,681,Good work-life balance,2.8,2024-11-13 14:08:53
17366,1837,Limited growth,3.6,2022-11-24 14:08:53
17367,1867,Career growth opportunities,1.3,2023-03-19 14:08:53
17368,333,Flexible working hours,4.6,2023-05-06 14:08:53
17369,232,Supportive team,3.7,2023-10-17 14:08:53
17370,1139,Supportive team,4.0,2024-06-24 14:08:53
17371,1886,High stress environment,3.5,2024-08-13 14:08:53
17372,782,Great place to work,1.2,2023-10-12 14:08:53
17373,134,Strong leadership,2.4,2023-05-14 14:08:53
17374,741,Flexible working hours,4.2,2023-02-01 14:08:53
17375,1607,Toxic workplace,1.1,2023-05-16 14:08:53
17376,1555,High stress environment,4.2,2023-09-13 14:08:53
17377,1440,Career growth opportunities,1.9,2024-12-05 14:08:53
17378,1687,Challenging projects,1.9,2023-07-16 14:08:53
17379,941,Flexible working hours,3.9,2022-12-06 14:08:53
17380,1108,Innovative environment,4.4,2023-03-20 14:08:53
17381,1239,Fast-paced environment,2.0,2023-02-02 14:08:53
17382,726,Good work-life balance,1.8,2025-10-18 14:08:53
17383,1989,Flexible working hours,5.0,2023-05-10 14:08:53
17384,1772,Good work-life balance,2.0,2024-09-20 14:08:53
17385,252,Strong leadership,3.8,2024-02-19 14:08:53
17386,1677,Excellent benefits,2.4,2023-11-14 14:08:53
17387,664,Remote-friendly,3.6,2023-03-11 14:08:53
17388,611,Fast-paced environment,2.1,2024-06-28 14:08:53
17389,45,Good work-life balance,1.5,2024-09-07 14:08:53
17390,651,Amazing company culture,1.5,2023-03-14 14:08:53
17391,684,Great place to work,2.3,2022-12-04 14:08:53
17392,603,Competitive salary,3.5,2024-12-15 14:08:53
17393,1010,Fast-paced environment,3.1,2024-05-07 14:08:53
17394,1699,Learning opportunities,4.3,2024-07-23 14:08:53
17395,5,Great place to work,4.6,2023-02-05 14:08:53
17396,770,Amazing company culture,3.2,2024-11-25 14:08:53
17397,462,Toxic workplace,4.3,2023-06-17 14:08:53
17398,437,Toxic workplace,2.9,2024-06-09 14:08:53
17399,1394,Amazing colleagues,1.3,2025-08-27 14:08:53
17400,48,Flexible working hours,1.2,2024-12-24 14:08:53
17401,761,Great place to work,1.1,2024-08-27 14:08:53
17402,735,Limited growth,3.0,2023-04-22 14:08:53
17403,77,Underpaid position,4.8,2024-05-27 14:08:53
17404,1591,Innovative environment,2.1,2023-05-09 14:08:53
17405,593,High stress environment,4.0,2023-09-28 14:08:53
17406,937,Challenging projects,2.0,2025-01-04 14:08:53
17407,1373,Excellent benefits,1.6,2023-12-15 14:08:53
17408,119,Remote-friendly,2.6,2025-03-15 14:08:53
17409,1467,Learning opportunities,4.2,2023-09-01 14:08:53
17410,128,Toxic workplace,1.8,2024-02-09 14:08:53
17411,919,Flexible working hours,1.2,2025-07-02 14:08:53
17412,1121,Excellent benefits,4.0,2023-10-10 14:08:53
17413,170,Learning opportunities,3.0,2023-12-23 14:08:53
17414,1867,Supportive team,4.6,2024-05-06 14:08:53
17415,338,Amazing colleagues,1.4,2024-03-17 14:08:53
17416,1224,Challenging projects,4.5,2025-09-06 14:08:53
17417,1759,Remote-friendly,1.9,2023-11-10 14:08:53
17418,1075,Limited growth,3.8,2025-08-28 14:08:53
17419,748,Amazing colleagues,4.4,2025-08-14 14:08:53
17420,90,Amazing company culture,3.0,2023-12-08 14:08:53
17421,1841,Limited growth,1.5,2023-05-15 14:08:53
17422,630,Fast-paced environment,4.8,2025-11-04 14:08:53
17423,504,High stress environment,4.3,2023-02-26 14:08:53
17424,877,Learning opportunities,1.1,2024-12-01 14:08:53
17425,1396,Learning opportunities,3.5,2025-07-05 14:08:53
17426,1408,Toxic workplace,2.4,2023-05-18 14:08:53
17427,353,Supportive team,2.7,2024-08-13 14:08:53
17428,1879,Fast-paced environment,3.3,2024-11-13 14:08:53
17429,515,Fast-paced environment,1.0,2025-07-15 14:08:53
17430,299,Great place to work,4.8,2023-11-07 14:08:53
17431,1995,Innovative environment,3.4,2023-07-02 14:08:53
17432,387,Innovative environment,3.4,2025-03-03 14:08:53
17433,1179,Poor management,1.8,2023-04-02 14:08:53
17434,59,Underpaid position,3.6,2024-05-18 14:08:53
17435,1447,Underpaid position,2.5,2023-08-09 14:08:53
17436,663,Flexible working hours,1.6,2025-02-19 14:08:53
17437,147,Competitive salary,3.0,2024-11-16 14:08:53
17438,498,Great place to work,1.1,2023-12-13 14:08:53
17439,1574,High stress environment,3.4,2024-11-10 14:08:53
17440,730,Innovative environment,2.3,2025-09-23 14:08:53
17441,1857,Fast-paced environment,3.7,2025-06-14 14:08:53
17442,1545,Amazing colleagues,4.0,2024-04-16 14:08:53
17443,309,Underpaid position,2.6,2025-10-06 14:08:53
17444,1988,Innovative environment,1.6,2023-05-17 14:08:53
17445,1809,Remote-friendly,2.2,2023-01-22 14:08:53
17446,595,Great place to work,2.9,2025-07-24 14:08:53
17447,1366,Career growth opportunities,2.9,2024-07-18 14:08:53
17448,1412,Excellent benefits,3.8,2024-12-17 14:08:53
17449,798,Challenging projects,4.6,2023-01-27 14:08:53
17450,1469,Flexible working hours,4.2,2024-05-31 14:08:53
17451,1194,Supportive team,4.6,2022-12-17 14:08:53
17452,750,Career growth opportunities,3.1,2025-06-29 14:08:53
17453,1935,High stress environment,1.0,2023-02-13 14:08:53
17454,63,Fast-paced environment,2.5,2023-06-16 14:08:53
17455,712,Competitive salary,2.0,2024-06-09 14:08:53
17456,1779,Innovative environment,4.3,2023-05-01 14:08:53
17457,1695,Toxic workplace,3.6,2025-08-01 14:08:53
17458,714,Challenging projects,3.1,2024-05-03 14:08:53
17459,1447,Amazing colleagues,4.9,2023-12-31 14:08:53
17460,1855,Challenging projects,2.9,2025-07-21 14:08:53
17461,1547,Career growth opportunities,3.9,2025-08-02 14:08:53
17462,191,Poor management,2.2,2025-02-03 14:08:53
17463,1085,Fast-paced environment,1.4,2025-06-11 14:08:53
17464,660,Fast-paced environment,3.5,2023-03-09 14:08:53
17465,1506,Fast-paced environment,2.7,2025-11-07 14:08:53
17466,842,Strong leadership,3.5,2023-07-01 14:08:53
17467,567,Underpaid position,1.4,2023-12-13 14:08:53
17468,1230,Career growth opportunities,3.5,2023-08-21 14:08:53
17469,1380,Toxic workplace,2.3,2023-05-29 14:08:53
17470,1327,Poor management,3.9,2025-08-01 14:08:53
17471,608,Poor management,3.8,2024-08-11 14:08:53
17472,644,Toxic workplace,1.6,2024-07-22 14:08:53
17473,1243,Career growth opportunities,2.1,2024-09-20 14:08:53
17474,920,Flexible working hours,4.5,2023-07-19 14:08:53
17475,962,Supportive team,3.3,2025-08-10 14:08:53
17476,1601,Limited growth,3.3,2023-07-24 14:08:53
